    <meta name="viewport" content="width=device-width, initial-scale=0.9">
    直播源来于网络  纯粹个人爱好制作  免费无商业无政治性质软件
      如果你技术获取  请遵守当地法律法规合理使用  违者后果自负
移动流畅·央卫视源,#genre#
江西卫视HD,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226344/.m3u8


江西卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226504/.m3u8


广西卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226380/.m3u8


山西卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225624/.m3u8


山西卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226392/.m3u8


陕西卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225625/.m3u8


陕西卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226457/.m3u8


山东卫视HD,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226456/.m3u8


山东卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226507/.m3u8


河南卫视HD,http://39.134.67.134/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226480/.m3u8


河南卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225639/.m3u8


河南卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226320/.m3u8


河北卫视HD,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226406/.m3u8


河北卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226448/.m3u8


湖北卫视HD,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225627/.m3u8


湖北卫视HD,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226477/.m3u8


湖北卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226501/.m3u8


东南卫视HD,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225620/.m3u8


东南卫视HD,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226341/.m3u8


东南卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226377/.m3u8


海南卫视HD,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226465/.m3u8


海南卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226445/.m3u8


云南卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226444/.m3u8


贵州卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225626/.m3u8


贵州卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226383/.m3u8


青海卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225628/.m3u8


青海卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226323/.m3u8


宁夏卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225632/.m3u8


宁夏卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226454/.m3u8


甘肃卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225633/.m3u8


内蒙古卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225634/.m3u8


内蒙古卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226389/.m3u8


西藏卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225638/.m3u8


西藏卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226433/.m3u8


新疆卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225635/.m3u8


新疆卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226460/.m3u8


兵团卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226439/.m3u8


康巴卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225660/.m3u8


安多卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225659/.m3u8


延边卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226516/.m3u8


山东教育卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225655/.m3u8


北京纪实科教HD,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225729/.m3u8


北京少儿,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225654/.m3u8


黑龙江都市,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226301/.m3u8


黑龙江都市,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226427/.m3u8


黑龙江农业科教,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226242/.m3u8


黑龙江农业科教,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226492/.m3u8


黑龙江少儿,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226304/.m3u8


黑龙江文体,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226239/.m3u8


黑龙江文体,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226424/.m3u8


黑龙江新闻法治,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226330/.m3u8


黑龙江新闻法治,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226368/.m3u8


黑龙江影视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226365/.m3u8


佳木斯卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226451/.m3u8


齐齐哈尔经济法治,http://39.134.67.134/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226555/.m3u8


齐齐哈尔新闻综合,http://39.134.67.134/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226437/.m3u8


哈哈炫动,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225657/.m3u8


优漫卡通,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225656/.m3u8


哒啵赛事,http://39.134.67.134/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225675/.m3u8


金鹰卡通,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225653/.m3u8


爱情喜剧,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225669/.m3u8


超级电视剧,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225716/.m3u8

超级电影,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225717/.m3u8


超级体育,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225715/.m3u8


超级综艺,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225714/.m3u8


潮妈辣婆,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225685/.m3u8


动作电影,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225661/.m3u8


古装剧场,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225663/.m3u8


欢乐剧场,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225742/.m3u8


家庭剧场,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225677/.m3u8


金牌综艺,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225666/.m3u8


惊悚悬疑,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225665/.m3u8


精品大剧,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225670/.m3u8


精品记录,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225672/.m3u8


精品体育,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225674/.m3u8


军旅剧场,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225676/.m3u8


军事评论,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225668/.m3u8


明星大片,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225664/.m3u8


海外剧场,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225671/.m3u8


农业致富,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225683/.m3u8


武博世界,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225680/.m3u8


炫舞纬来,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225719/.m3u8


东北热剧,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225741/.m3u8


怡伴健康,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225673/.m3u8


中国功夫,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225681/.m3u8


咪咕视频,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226398/.m3u8


晴彩广场舞,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226472/.m3u8


晴彩篮球,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226147/.m3u8


晴彩篮球,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226469/.m3u8


家有购物,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225708/.m3u8


央广购物,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225682/.m3u8


央广购物,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225679/.m3u8



1905国内电影.A,http://xxwx.yoesun.com/xxw/1905电影网.php?id=1905a 

1905电影A,https://tv.666150.xyz/1905.php

CHC影迷电影,http://58.19.180.108:9981/stream/channelid/473633391?profile=pass
CHC动作电影,http://58.19.180.108:9981/stream/channelid/1782708396?profile=pass
CHC家庭影院,http://58.19.180.108:9981/stream/channelid/2141017443?profile=pass
CHC家庭影院,http://58.19.180.108:9981/stream/channelid/2141017443?profile=pass
CHC高清电影,http://58.19.180.108:9981/stream/channelid/473633391?profile=pass
CHC动作电影,http://58.19.180.108:9981/stream/channelid/1782708396?profile=pass


重温经典,http://push-rtmp-hs-spe-f5.douyincdn.com/live/awei_cwjd.flv#http://39.164.174.139:5000/nl.m3u8?id=CWJD


香港澳门,#genre#



-凤凰中文,http://push-rtmp-hs-spe-f5.douyincdn.com/live/awei_fhzw.flv
-凤凰资讯,http://push-rtmp-hs-spe-f5.douyincdn.com/live/awei_fhzx.flv
-凤凰香港,http://push-rtmp-hs-spe-f5.douyincdn.com/live/awei_fhxg.flv
-中天亚洲,http://push-rtmp-hs-spe-f5.douyincdn.com/live/awei_ztyz.flv
-中天综合,http://push-rtmp-hs-spe-f5.douyincdn.com/live/awei_ztzh.flv
-中天新闻,http://push-rtmp-hs-spe-f5.douyincdn.com/live/awei_ztxw.flv
-翡翠台,http://push-rtmp-hs-spe-f5.douyincdn.com/live/awei_jade.flv
-无线新闻,http://push-rtmp-hs-spe-f5.douyincdn.com/live/awei_wxxw.flv
-重温经典,http://push-rtmp-hs-spe-f5.douyincdn.com/live/awei_cwjd.flv
-tvbplus,http://push-rtmp-hs-spe-f5.douyincdn.com/live/awei_j2.flv
-民视第一,http://push-rtmp-hs-spe-f5.douyincdn.com/live/awei_msdy.flv
-民视台湾,http://push-rtmp-hs-spe-f5.douyincdn.com/live/awei_mstw.flv
-HOY77,http://push-rtmp-hs-spe-f5.douyincdn.com/live/awei_hoy77.flv
-HOY78,http://push-rtmp-hs-spe-f5.douyincdn.com/live/awei_hoy78.flv
-美亚电影,http://push-rtmp-hs-spe-f5.douyincdn.com/live/awei_mydy.flv
-东森超视,http://push-rtmp-hs-spe-f5.douyin

翡翠台,http://php.jdshipin.com/smt.php?id=jade_twn
无线翡翠,http://php.jdshipin.com/smt.php?id=jade_twn
无线新闻台,http://php.jdshipin.com/smt.php?id=inews_twn
无线华丽,http://php.jdshipin.com/smt.php?id=Tvbjade
无线娱乐,http://php.jdshipin.com/smt.php?id=Tvbentertainment 
华丽翡翠台,http://php.jdshipin.com/smt.php?id=Tvbjade
TVB星河, http://php.jdshipin.com/smt.php?id=Xinhe
千禧经典台, http://php.jdshipin.com/smt.php?id=Tvbclassic
天映频道, http://php.jdshipin.com/smt.php?id=Celestial
天映经典,http://php.jdshipin.com/smt.php?id=Celestial2
Astro AOD,http://php.jdshipin.com/smt.php?id=Aodhd
Astro AEC,http://php.jdshipin.com/smt.php?id=AEC
爱奇艺,http://php.jdshipin.com/smt.php?id=Qiyi
Astro QJ,http://php.jdshipin.com/smt.php?id=Quanjia
Astro欢喜台,http://php.jdshipin.com/smt.php?id=Huahee
八度空间,http://php.jdshipin.com/smt.php?id=TV8


TVB星河,http://php.jdshipin.com:8880/PLTV/iptv.php?id=xinghe
耀才财经,http://v3.mediacast.hk/webcast/bshdlive-pc/playlist.m3u8

无线翡翠,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct
无线华丽,http://php.jdshipin.com:8880/TVOD/iptv.php?id=huali
无线华丽粤,http://v2h.jdshipin.com/jade2/jade.stream/chunklist_w100.m3u8
无线功夫,http://v2h.jdshipin.com/asia_action1/1asia_action.stream/chunklist_w101.m3u8
无线星河粤,http://v2h.jdshipin.com/xinghe_1/xinghe_1.stream/chunklist_w106.m3u8
无线星河,http://php.jdshipin.com:8880/TVOD/iptv.php?id=xinghe
千禧经典,http://php.jdshipin.com:8880/TVOD/iptv.php?id=tvbc
RTHK-35,http://rthktv35-live.akamaized.net/hls/live/2101643/RTHKTV35/stream02/streamPlaylist.m3u8
香港面包,http://video.bread-tv.com:8091/hls-live24/online/index.m3u8
香港_C+_,http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/03.m3u8

台视闽南,rtmp://f13h.mine.nu/sat/tv071
momoTV,rtmp://f13h.mine.nu/sat/tv761
美亚电影频粤,http://php.jdshipin.com:8880/TVOD/iptv.php?id=meiya
中天新聞,http://222.128.55.152:9080/live/fc.m3u8
翡翠,http://cdn.163189.xyz/live/fct4k/stream.m3u8
TVBPLUS,http://cdn.163189.xyz/live/tvbp/stream.m3u8
凤凰中文,http://cdn.163189.xyz/live/fhzw/stream.m3u8
HOY78,http://cdn.163189.xyz/live/hoy/stream.m3u8
澳视卫星,http://cdn.163189.xyz/live/as/stream.m3u8
RHK31,http://php.jdshipin.com:8880/TVOD/iptv.php?id=rthk31
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct
耀才财经频道,http://v3.mediacast.hk/webcast/bshdlive-pc/chunklist_w99771165.m3u8
中天新闻频高,http://gdfire2.67890123.cn:8088/live/ztxw.m3u8
中天新闻频加,http://gdfire2.67890123.cn:8088/live/ztxw2.m3u8
Now新闻频粤,http://gdfire2.67890123.cn:8088/live/nowxw.m3u8
TVB翡翠频高,http://gdfire2.67890123.cn:8088/live/jade.m3u8
凤凰香港频高,http://cdn6.163189.xyz/live/fhhk/stream.m3u8
有线综合频粤,http://php.jdshipin.com/TVOD/iptv.php?id=hoytv2
无线千禧频标,http://php.jdshipin.com/smt.php?id=Tvbclassic
无线明珠粤高,http://php.jdshipin.com/TVOD/iptv.php?id=mzt2
无线明珠英标,http://php.jdshipin.com/TVOD/iptv.php?id=mzt
八度空间频高,http://cdn6.163189.xyz/live/8tv/stream.m3u8
八度空间频标,http://php.jdshipin.com/smt.php?id=TV8
新加CHU频高,http://cdn6.163189.xyz/live/chu/stream.m3u8
新加CH5频高,http://cdn6.163189.xyz/live/ch5/stream.m3u8
有线综合粤高,http://php.jdshipin.com/PLTV/iptv.php?id=hoytv2
无线翡翠频标,http://php.jdshipin.com/PLTV/iptv.php?id=fct
无线华丽国标,http://php.jdshipin.com/PLTV/iptv.php?id=huali
无线明珠粤高,http://php.jdshipin.com/PLTV/iptv.php?id=mzt2
无线明珠频标,http://php.jdshipin.com/PLTV/iptv.php?id=mzt
无线娱乐频标,http://php.jdshipin.com/PLTV/iptv.php?id=tvbylxw
无线星河频标,http://php.jdshipin.com/PLTV/iptv.php?id=xinghe
VIUTV粤频标,http://php.jdshipin.com/PLTV/iptv.php?id=viutv2
无线明珠频标,http://cdn5.132.us.kg/live/mzt/stream.m3u8


翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct2
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct3
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct4
明珠台,http://php.jdshipin.com/TVOD/iptv.php?id=mzt
明珠台,http://php.jdshipin.com/TVOD/iptv.php?id=mzt2
翡翠台北美版(TVB J1),http://php.jdshipin.com/TVOD/iptv.php?id=j1
TVB J1,http://php.jdshipin.com/TVOD/iptv.php?id=tvbj1
TVB Plus,http://php.jdshipin.com/TVOD/iptv.php?id=j2
TVB Plus,http://php.jdshipin.com/TVOD/iptv.php?id=tvbp
VIUTV,http://php.jdshipin.com/TVOD/iptv.php?id=viutv
VIUTV,http://php.jdshipin.com/TVOD/iptv.php?id=viutv2
HOY TV,http://php.jdshipin.com/TVOD/iptv.php?id=hoytv
HOY TV,http://php.jdshipin.com/TVOD/iptv.php?id=hoytv2
凤凰中文,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw
凤凰中文,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw2
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx
凤凰资讯,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx2
凤凰香港,http://php.jdshipin.com/TVOD/iptv.php?id=fhhk
凤凰香港,http://php.jdshipin.com/TVOD/iptv.php?id=fhhk2
美亚电影,http://php.jdshipin.com/TVOD/iptv.php?id=meiya



广东珠江,http://php.jdshipin.com/TVOD/iptv.php?id=gdzj
广东体育,http://php.jdshipin.com/TVOD/iptv.php?id=gdty
澳视澳门,http://php.jdshipin.com/TVOD/iptv.php?id=asam
澳视卫星,http://php.jdshipin.com/TVOD/iptv.php?id=as
RTHK31,http://php.jdshipin.com/TVOD/iptv.php?id=rthk31
RTHK32,http://php.jdshipin.com/TVOD/iptv.php?id=rthk32
CCTV1港澳版,http://php.jdshipin.com/TVOD/iptv.php?id=rthk33
八度空间,http://cdn6.163189.xyz/live/8tv/stream.m3u8
CH5,http://cdn6.163189.xyz/live/ch5/stream.m3u8
CH8,http://cdn6.163189.xyz/live/ch8/stream.m3u8
CHU,http://cdn6.163189.xyz/live/chu/stream.m3u8

华丽翡翠台,http://v2hcdn.jdshipin.com/jade2/jade.stream/chunklist_w1008.m3u8
亚洲武侠,http://v2hcdn.jdshipin.com/asia_action1/1asia_action.stream/chunklist_w1001.m3u8
TVB生活台,http://v2hcdn.jdshipin.com/finance2/finance2.stream/chunklist_w1002.m3u8
TVB娱乐新闻台,http://v2hcdn.jdshipin.com/enew/enew.stream/chunklist_w1003.m3u8
无线新闻台,http://v2hcdn.jdshipin.com/news/news.stream/chunklist_w1005.m3u8
TVB星河,http://v2hcdn.jdshipin.com/xinghe_1/xinghe_1.stream/chunklist_w1006.m3u8



龙华电影,http://cdn8.163189.xyz/live/lhdy/stream.m3u8
龙华卡通,http://cdn8.163189.xyz/live/lhkt/stream.m3u8
龙华偶像,http://cdn8.163189.xyz/live/lhox/stream.m3u8
龙华戏剧,http://cdn8.163189.xyz/live/lhxj/stream.m3u8
龙华洋片,http://cdn8.163189.xyz/live/lhyp/stream.m3u8


创世电视,http://cdn.deepcore.online/hlsme/ctv_hk.m3u8



翡翠台,http://cdn9.163189.xyz/smt1.1.php?id=jade_twn



无线新闻,http://cdn9.163189.xyz/smt1.1.php?id=inews_twn
